2.000000000000000042e-02,4.324962502341775372e-02,3.131127323911569782e+00,1.166137677300709344e-02,3.092315398824215134e+00,6.472728342734096474e-02,3.081356917794185968e+00
4.000000000000000083e-02,4.678956938348244332e-02,3.161541967867828262e+00,6.266638315419600147e+00,3.083033454586707300e+00,8.963235883329430387e-02,3.060953186745835275e+00
5.999999999999999778e-02,5.042824101849387175e-02,3.192229436104559781e+00,6.238347364170740761e+00,3.073961066955468002e+00,1.146709536898667531e-01,3.040576149262878669e+00
8.000000000000000167e-02,5.417473512700800992e-02,3.223203439953837179e+00,6.209961744980547316e+00,3.065111281016017486e+00,1.398361305110892849e-01,3.020219680183225286e+00
1.000000000000000056e-01,5.803806552271437852e-02,3.254477752078641650e+00,6.181469295446752277e+00,3.056496708618293923e+00,1.651216476210550232e-01,2.999877576476147389e+00
1.200000000000000094e-01,6.202715125879548069e-02,3.286066268344597585e+00,6.152857698650595175e+00,3.048129540526425707e+00,1.905219226904348861e-01,2.979543539275459452e+00
1.400000000000000133e-01,6.615080317827280731e-02,3.317983075505764212e+00,6.124114400842621819e+00,3.040021557564622778e+00,2.160320028870942599e-01,2.959211154506849351e+00
1.600000000000000033e-01,7.041771052499121164e-02,3.350242526679534816e+00,6.095226522431810956e+00,3.032184143193476178e+00,2.416475373526203729e-01,2.938873872105208562e+00
1.799999999999999933e-01,7.483642751936284143e-02,3.382859327059155596e+00,6.066180760252470883e+00,3.024628291668135738e+00,2.673647561916824844e-01,2.918524985420727802e+00
1.999999999999999833e-01,7.941536020383203887e-02,3.415848632834483922e+00,6.036963278726073412e+00,3.017364618740006055e+00,2.931804518292476236e-01,2.898157607356043108e+00
2.199999999999999734e-01,8.416275339884414508e-02,3.449226166989261877e+00,6.007559587066421791e+00,3.010403369896839099e+00,3.190919651392015721e-01,2.877764646192054965e+00
2.399999999999999634e-01,8.908667800921526991e-02,3.483008356563596752e+00,5.977954399045910527e+00,3.003754427920513503e+00,3.450971755438973498e-01,2.857338778875242014e+00
2.599999999999999534e-01,9.419501891189348275e-02,3.517212497184396547e+00,5.948131471061111952e+00,2.997427319641114973e+00,3.711944952675472753e-01,2.836872422076965439e+00
2.799999999999999711e-01,9.949546186995432417e-02,3.551856953356220981e+00,5.918073413126245796e+00,2.991431220450903705e+00,3.973828678688391403e-01,2.816357700552199361e+00
2.999999999999999889e-01,1.049954837656658646e-01,3.586961399693977981e+00,5.887761465198937394e+00,2.985774960546503376e+00,4.236617712482142473e-01,2.795786412359840600e+00
3.200000000000000067e-01,1.107023407285694927e-01,3.622547124775699956e+00,5.857175234073148218e+00,2.980467027001255431e+00,4.500312253989510181e-01,2.775149990438044334e+00
3.400000000000000244e-01,1.166230582238516333e-01,3.658637404402756754e+00,5.826292371752277433e+00,2.975515565729116574e+00,4.764918052689251504e-01,2.754439459944184598e+00
3.600000000000000422e-01,1.227644216547956607e-01,3.695257973424653564e+00,5.795088189660676292e+00,2.970928384604446304e+00,5.030446591895846309e-01,2.733645390667047703e+00
3.800000000000000600e-01,1.291329678044521589e-01,3.732437624716260949e+00,5.763535183521357297e+00,2.966712952118380819e+00,5.296915339580712256e-01,2.712757843694542981e+00
4.000000000000000777e-01,1.357349771971269325e-01,3.770208978401774935e+00,5.731602445054708284e+00,2.962876397697326247e+00,5.564348050750064223e-01,2.691766311368948283e+00
4.200000000000000955e-01,1.425764674587437497e-01,3.808609481504557692e+00,5.699254924942513512e+00,2.959425510177067231e+00,5.832775177594629046e-01,2.670659649379355294e+00
4.400000000000001132e-01,1.496631877530784638e-01,3.847682724306464408e+00,5.666452498387887005e+00,2.956366735681205338e+00,6.102234345298687135e-01,2.649425999581232816e+00
4.600000000000001310e-01,1.570006143681547672e-01,3.887480199695783067e+00,5.633148764930463237e+00,2.953706174824275887e+00,6.372770943653629505e-01,2.628052701241701872e+00
4.800000000000001488e-01,1.645939475239540095e-01,3.928063694631942493e+00,5.599289484755400892e+00,2.951449579336018925e+00,6.644438839913808792e-01,2.606526191988923546e+00
5.000000000000001110e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
5.200000000000001288e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
5.400000000000001465e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
5.600000000000001643e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
5.800000000000001821e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
6.000000000000001998e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
6.200000000000002176e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
6.400000000000002354e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
6.600000000000002531e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
6.800000000000002709e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
7.000000000000002887e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
7.200000000000003064e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
7.400000000000003242e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
7.600000000000003419e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
7.800000000000003597e-01,1.724481094689475358e-01,3.969508604491854165e+00,5.564810508728216476e+00,2.949602348210946801e+00,6.917301237546458204e-01,2.584831888719965054e+00
